우울감,때때로 나는 우울증 없이 살고 싶다.
자책,"내가 말했을 때, 내 마음은 텅 비어 있었다."
자책,"그것은 일어나지 않지만, 나는 여전히 죽고있다."
자책,왜 그런지 모르겠지만 힘들다.
자책,"혼자있을 때, 불행을 제거하십시오."
자책,집중하지 않고 어리석은
자책,아무도 아무 말도 하지 않았지만 나는 바보였다.
자책,나는 휴대폰을 보면서 시간을 보냈다.
자책,나는 심지어 샤워를 하지 않았다.
자책,나는 내 친구에게 대답할 수 없었다.
자책,나는 집안일을 하지 않았고 시간을 보냈다.
자책,나는 하루 종일 방에서 조용했다.
자책,거울 속에서 이상하게 느껴졌다.
자책,나는 바보였고 그냥 바보였다.
자책,나는 하루 종일 창문 밖을 바라보았다.
자책,나는 앉아서 지붕을 바라보는 시간을 보냈다.
자책,오늘은 아무것도 하지 않고 침대에 누워있었습니다.
초조함,너무 힘들어서 일할 수 없어요.
초조함,나는 내가 병원에 가야한다는 것을 너무 걱정한다.
초조함,음식도 없고 잠도 없다.
초조함,나는 하루 종일 생각했다.
초조함,왜 그렇게 짜증나는지 모르겠다.
초조함,"이 유혹이 계속된다면, 그것은 떨어질 것이다."
초조함,깨어있는 것 때문에 웃는 것이 이상했습니다.
초조함,나는 승리하고 싶지만 쉽지 않다.
초조함,"나는 말없이 울고있다, 아마도 편견 때문에."
초조함,잠을 자고 깨어나는 것은 똑같다.
초조함,"그것은 일어나지 않지만, 나는 여전히 죽고있다."
초조함,그것은 눈물의 날과 같았다.
초조함,집중하지 않고 어리석은
초조함,왜 그런지 모르겠지만 힘들다.
초조함,하루 종일 기분이 좋지 않았다.
초조함,어렵고 피곤한 이유가 없었다.
초조함,"내가 말했을 때, 내 마음은 텅 비어 있었다."
초조함,아무도 아무 말도 하지 않았지만 나는 바보였다.
초조함,"혼자있을 때, 불행을 제거하십시오."
초조함,당신의 마음은 복잡하고 복잡합니다.
초조함,거울 속에서 이상하게 느껴졌다.
초조함,나는 심지어 샤워를 하지 않았다.
초조함,나는 하루 종일 방에서 조용했다.
초조함,나는 내 친구에게 대답할 수 없었다.
초조함,나는 집안일을 하지 않았고 시간을 보냈다.
초조함,나는 휴대폰을 보면서 시간을 보냈다.
초조함,오늘은 아무것도 하지 않고 침대에 누워있었습니다.
초조함,나는 하루 종일 창문 밖을 바라보았다.
초조함,나는 앉아서 지붕을 바라보는 시간을 보냈다.
초조함,나는 바보였고 그냥 바보였다.
피곤함,매우 피곤한 날이었고 특별한 일이 없었습니다.
피곤함,잘 보이지만 너무 피곤해 보입니다.
피곤함,왜 너무 피곤했는지 모르겠다.
피곤함,"솔직히 말하자면, 지금은 너무 피곤해요."
피곤함,그는 괜찮다고 말하지만 아직도 피곤하다.
피곤함,잠을 자고 일어나는 것은 피곤하다.
피곤함,그는 계속 피곤하다고 느낀다.
피곤함,나는 정말로 나를 먹는 것에 지쳤다.
피곤함,처음으로 그렇게 피곤한 느낌이 들었다.
피곤함,"오늘날, 진정한 피로 때문에 아무것도 손에 들지 않습니다."
피곤함,집중하지 않고 어리석은
피곤함,어렵고 피곤한 이유가 없었다.
피곤함,"그것은 일어나지 않지만, 나는 여전히 죽고있다."
피곤함,왜 그런지 모르겠지만 힘들다.
피곤함,그것은 눈물의 날과 같았다.
피곤함,"내가 말했을 때, 내 마음은 텅 비어 있었다."
피곤함,당신의 마음은 복잡하고 복잡합니다.
피곤함,"혼자있을 때, 불행을 제거하십시오."
피곤함,아무도 아무 말도 하지 않았지만 나는 바보였다.
피곤함,하루 종일 기분이 좋지 않았다.
피곤함,나는 앉아서 지붕을 바라보는 시간을 보냈다.
피곤함,나는 집안일을 하지 않았고 시간을 보냈다.
피곤함,나는 바보였고 그냥 바보였다.
피곤함,거울 속에서 이상하게 느껴졌다.
피곤함,오늘은 아무것도 하지 않고 침대에 누워있었습니다.
피곤함,나는 하루 종일 방에서 조용했다.
피곤함,나는 심지어 샤워를 하지 않았다.
피곤함,나는 내 친구에게 대답할 수 없었다.
피곤함,나는 하루 종일 창문 밖을 바라보았다.
피곤함,나는 휴대폰을 보면서 시간을 보냈다.
지침,지침은 너무 힘들어서 작동할 수 없습니다.
지침,진짜 지시가 나를 먹는 것처럼 느껴집니다.
지침,잠을 자고 일어나는 것은 지침입니다.
지침,나는 이것이 지금 지시가 되기를 원한다.
지침,지침에 따라 계속 느껴집니다.
지침,지침은 너무 힘들어서 사람들을 만나는 것을 좋아하지 않는다.
지침,"오늘날, 실제 지침 때문에 손에 아무것도 잡혀 있지 않습니다."
지침,음식을 먹지 않고 잠을 자지 않기 때문에 지시 사항이 없습니다.
지침,"무슨 일이 일어날지라도, 지침은 사라지지 않습니다."
지침,때때로 나는 지시없이 살고 싶다고 생각한다.
지침,하루 종일 기분이 좋지 않았다.
지침,"그것은 일어나지 않지만, 나는 여전히 죽고있다."
지침,아무도 아무 말도 하지 않았지만 나는 바보였다.
지침,어렵고 피곤한 이유가 없었다.
지침,왜 그런지 모르겠지만 힘들다.
지침,"내가 말했을 때, 내 마음은 텅 비어 있었다."
지침,당신의 마음은 복잡하고 복잡합니다.
지침,그것은 눈물의 날과 같았다.
지침,집중하지 않고 어리석은
지침,"혼자있을 때, 불행을 제거하십시오."
지침,나는 앉아서 지붕을 바라보는 시간을 보냈다.
지침,나는 하루 종일 창문 밖을 바라보았다.
지침,거울 속에서 이상하게 느껴졌다.
지침,나는 휴대폰을 보면서 시간을 보냈다.
지침,나는 하루 종일 방에서 조용했다.
지침,나는 바보였고 그냥 바보였다.
지침,오늘은 아무것도 하지 않고 침대에 누워있었습니다.
지침,나는 심지어 샤워를 하지 않았다.
지침,나는 집안일을 하지 않았고 시간을 보냈다.
지침,나는 내 친구에게 대답할 수 없었다.
허탈감,잠을 자고 깨어나는 것은 똑같다.
허탈감,"사람들은 모른다, 나는 정말로 실망했다."
허탈감,나는 패배하고 싶지만 쉽지 않다.
허탈감,나는 그것을 말하지 않았지만 계속 내려갔다.
허탈감,때때로 나는 실망없이 살고 싶다고 생각한다.
허탈감,나는 요즘 병원에 가서 너무 곤경에 빠져있다.
허탈감,"그것은 너무 나쁘다, 나는 사람들을 만나는 것을 좋아하지 않는다."
허탈감,"오늘날, 진정한 실망으로 인해 아무것도 손에 들지 않습니다."
허탈감,나는 하루 종일 좌절하고 우울하다고 느꼈다.
허탈감,나는 고통을 겪고 아무 말도 하지 않는다.
허탈감,그것은 눈물의 날과 같았다.
허탈감,"혼자있을 때, 불행을 제거하십시오."
허탈감,어렵고 피곤한 이유가 없었다.
허탈감,집중하지 않고 어리석은
허탈감,"그것은 일어나지 않지만, 나는 여전히 죽고있다."
허탈감,아무도 아무 말도 하지 않았지만 나는 바보였다.
허탈감,하루 종일 기분이 좋지 않았다.
허탈감,당신의 마음은 복잡하고 복잡합니다.
허탈감,"내가 말했을 때, 내 마음은 텅 비어 있었다."
허탈감,왜 그런지 모르겠지만 힘들다.
허탈감,나는 앉아서 지붕을 바라보는 시간을 보냈다.
허탈감,나는 휴대폰을 보면서 시간을 보냈다.
허탈감,오늘은 아무것도 하지 않고 침대에 누워있었습니다.
허탈감,나는 하루 종일 방에서 조용했다.
허탈감,나는 하루 종일 창문 밖을 바라보았다.
허탈감,나는 바보였고 그냥 바보였다.
허탈감,거울 속에서 이상하게 느껴졌다.
허탈감,나는 심지어 샤워를 하지 않았다.
허탈감,나는 내 친구에게 대답할 수 없었다.
허탈감,나는 집안일을 하지 않았고 시간을 보냈다.
혼란,"혼란이 커졌고, 지금은 견딜 수 없는 것처럼 보입니다."
혼란,그것은 정말로 나를 혼란스럽게 느낀다.
혼란,혼란을 어떻게 표현할지 모르겠다.
혼란,그는 괜찮다고 말하지만 여전히 혼란을 겪고 있습니다.
혼란,나는 오랫동안 그런 혼란을 느끼는 것은 처음이었다.
혼란,나는 혼란스럽고 아무 말도 하고 싶지 않다.
혼란,"이 혼란이 계속된다면, 그것은 떨어질 것이다."
혼란,"솔직히 말하자면, 나는 지금 곤경에 처해 있다."
혼란,무슨 일이 일어나든 혼란은 사라지지 않는다.
혼란,"오늘날, 진정한 혼란 때문에 아무것도 손에 들지 않습니다."
혼란,아무도 아무 말도 하지 않았지만 나는 바보였다.
혼란,집중하지 않고 어리석은
혼란,하루 종일 기분이 좋지 않았다.
혼란,"내가 말했을 때, 내 마음은 텅 비어 있었다."
혼란,왜 그런지 모르겠지만 힘들다.
혼란,그것은 눈물의 날과 같았다.
혼란,"혼자있을 때, 불행을 제거하십시오."
혼란,"그것은 일어나지 않지만, 나는 여전히 죽고있다."
혼란,당신의 마음은 복잡하고 복잡합니다.
혼란,어렵고 피곤한 이유가 없었다.
혼란,나는 하루 종일 창문 밖을 바라보았다.
혼란,나는 내 친구에게 대답할 수 없었다.
혼란,나는 휴대폰을 보면서 시간을 보냈다.
혼란,나는 하루 종일 방에서 조용했다.
혼란,나는 집안일을 하지 않았고 시간을 보냈다.
혼란,나는 바보였고 그냥 바보였다.
혼란,나는 심지어 샤워를 하지 않았다.
혼란,거울 속에서 이상하게 느껴졌다.
혼란,나는 앉아서 지붕을 바라보는 시간을 보냈다.
혼란,오늘은 아무것도 하지 않고 침대에 누워있었습니다.
당황,나는 오랫동안 그런 불안감을 느끼는 것은 처음이다.
당황,"솔직히 말하자면, 지금은 곤경에 빠져 있습니다."
당황,"그것은 잘 보이지만, 그것은 완전히 실망합니다."
당황,"사람들은 모른다, 나는 정말로 곤경에 빠졌다."
당황,나는 지금 이 문제를 걱정하고 싶다.
당황,나는 어려움을 극복하고 싶지만 쉽지 않다.
당황,나는 하루 종일 곤경에 빠졌다.
당황,때때로 나는 곤경 없이 살고 싶다.
당황,나의 문제는 내 인생 전체를 좁히고 있다.
당황,"이 장애가 계속된다면, 그것은 떨어질 것입니다."
당황,하루 종일 기분이 좋지 않았다.
당황,그것은 눈물의 날과 같았다.
당황,왜 그런지 모르겠지만 힘들다.
당황,"내가 말했을 때, 내 마음은 텅 비어 있었다."
당황,당신의 마음은 복잡하고 복잡합니다.
당황,"그것은 일어나지 않지만, 나는 여전히 죽고있다."
당황,어렵고 피곤한 이유가 없었다.
당황,집중하지 않고 어리석은
당황,"혼자있을 때, 불행을 제거하십시오."
당황,아무도 아무 말도 하지 않았지만 나는 바보였다.
당황,나는 심지어 샤워를 하지 않았다.
당황,나는 앉아서 지붕을 바라보는 시간을 보냈다.
당황,나는 하루 종일 방에서 조용했다.
당황,나는 내 친구에게 대답할 수 없었다.
당황,나는 바보였고 그냥 바보였다.
당황,나는 집안일을 하지 않았고 시간을 보냈다.
당황,거울 속에서 이상하게 느껴졌다.
당황,나는 휴대폰을 보면서 시간을 보냈다.
당황,나는 하루 종일 창문 밖을 바라보았다.
당황,오늘은 아무것도 하지 않고 침대에 누워있었습니다.
상실감,정말 나를 잃는 것처럼 느껴졌다.
상실감,손실 때문에 음식이나 잠이 없습니다.
상실감,그것은 좋은 것처럼 보이지만 완전히 잃어버린 것처럼 보입니다.
상실감,"나는 말하지 않았다, 그러나 나는 여전히 잃고 있었다."
상실감,"사람들은 모른다, 나는 정말로 잃고있다."
상실감,"나는 너무 나쁘게 느끼고, 사람들을 만나는 것을 좋아하지 않는다."
상실감,나는 손실을 극복하고 싶지만 쉽지 않다.
상실감,잃어버린 것 때문에 웃는 것은 이상한 일이었다.
상실감,나는 하루 종일 손실을 생각했다.
상실감,"나는 그것이 잃어버리고 잃어버렸다고 생각하고, 지금은 견딜 수 없다고 생각한다."
상실감,어렵고 피곤한 이유가 없었다.
상실감,"혼자있을 때, 불행을 제거하십시오."
상실감,"그것은 일어나지 않지만, 나는 여전히 죽고있다."
상실감,왜 그런지 모르겠지만 힘들다.
상실감,"내가 말했을 때, 내 마음은 텅 비어 있었다."
상실감,하루 종일 기분이 좋지 않았다.
상실감,집중하지 않고 어리석은
상실감,그것은 눈물의 날과 같았다.
상실감,당신의 마음은 복잡하고 복잡합니다.
상실감,아무도 아무 말도 하지 않았지만 나는 바보였다.
상실감,나는 휴대폰을 보면서 시간을 보냈다.
상실감,나는 하루 종일 방에서 조용했다.
상실감,나는 심지어 샤워를 하지 않았다.
상실감,나는 앉아서 지붕을 바라보는 시간을 보냈다.
상실감,나는 하루 종일 창문 밖을 바라보았다.
상실감,나는 집안일을 하지 않았고 시간을 보냈다.
상실감,거울 속에서 이상하게 느껴졌다.
상실감,나는 바보였고 그냥 바보였다.
상실감,오늘은 아무것도 하지 않고 침대에 누워있었습니다.
상실감,나는 내 친구에게 대답할 수 없었다.
소외감,"나는 말하지 않았다, 그러나 나는 여전히 마음이 없었다."
소외감,"사람들은 모른다, 나는 정말로 무의미하다."
소외감,나는 하루 종일 외부와 우울함을 느꼈다.
소외감,나는 하루 종일 흥분을 생각했다.
소외감,정말 밖으로 먹는 것처럼 느껴진다.
소외감,이렇게 오랫동안 그런 느낌을 느끼는 것은 처음이다.
소외감,"만약 당신이 바보라면, 밖으로 나가라."
소외감,예외는 내가 할 수 없을 정도로 어렵다.
소외감,"그것은 너무 나쁘다, 나는 사람들을 만나는 것을 좋아하지 않는다."
소외감,"솔직히 말하자면, 지금은 흥분 때문에 힘들다."
소외감,"내가 말했을 때, 내 마음은 텅 비어 있었다."
소외감,하루 종일 기분이 좋지 않았다.
소외감,"그것은 일어나지 않지만, 나는 여전히 죽고있다."
소외감,어렵고 피곤한 이유가 없었다.
소외감,그것은 눈물의 날과 같았다.
소외감,집중하지 않고 어리석은
소외감,당신의 마음은 복잡하고 복잡합니다.
소외감,"혼자있을 때, 불행을 제거하십시오."
소외감,아무도 아무 말도 하지 않았지만 나는 바보였다.
소외감,왜 그런지 모르겠지만 힘들다.
소외감,나는 심지어 샤워를 하지 않았다.
소외감,나는 하루 종일 창문 밖을 바라보았다.
소외감,거울 속에서 이상하게 느껴졌다.
소외감,나는 집안일을 하지 않았고 시간을 보냈다.
소외감,나는 바보였고 그냥 바보였다.
소외감,나는 내 친구에게 대답할 수 없었다.
소외감,나는 앉아서 지붕을 바라보는 시간을 보냈다.
소외감,오늘은 아무것도 하지 않고 침대에 누워있었습니다.
소외감,나는 휴대폰을 보면서 시간을 보냈다.
소외감,나는 하루 종일 방에서 조용했다.
혼동,"나는 혼란스럽고 혼란스럽고, 지금은 닿지 않는다."
혼동,나는 하루 종일 혼란스러웠다.
혼동,나는 혼란을 극복하고 싶지만 쉽지 않다.
혼동,"나는 울지 않는다, 그것은 아마도 혼란 때문입니다."
혼동,혼란은 내 인생 전체를 좁히고 있다.
혼동,당신이 바보라면 혼란을 밀어 넣으십시오.
혼동,나는 너무 혼란스러워서 병원에 갔다.
혼동,혼란 때문에 웃는 것이 이상했습니다.
혼동,그는 괜찮다고 말하지만 여전히 혼란을 겪고 있습니다.
혼동,나는 말하지 않았지만 여전히 혼란스러웠다.
혼동,왜 그런지 모르겠지만 힘들다.
혼동,어렵고 피곤한 이유가 없었다.
혼동,"그것은 일어나지 않지만, 나는 여전히 죽고있다."
혼동,아무도 아무 말도 하지 않았지만 나는 바보였다.
혼동,하루 종일 기분이 좋지 않았다.
혼동,"내가 말했을 때, 내 마음은 텅 비어 있었다."
혼동,집중하지 않고 어리석은
혼동,당신의 마음은 복잡하고 복잡합니다.
혼동,그것은 눈물의 날과 같았다.
혼동,"혼자있을 때, 불행을 제거하십시오."
혼동,나는 집안일을 하지 않았고 시간을 보냈다.
혼동,나는 하루 종일 창문 밖을 바라보았다.
혼동,나는 휴대폰을 보면서 시간을 보냈다.
혼동,오늘은 아무것도 하지 않고 침대에 누워있었습니다.
혼동,거울 속에서 이상하게 느껴졌다.
혼동,나는 심지어 샤워를 하지 않았다.
혼동,나는 앉아서 지붕을 바라보는 시간을 보냈다.
혼동,나는 내 친구에게 대답할 수 없었다.
혼동,나는 하루 종일 방에서 조용했다.
혼동,나는 바보였고 그냥 바보였다.
감정과부하,나는 너무 감정적이어서 사람들을 만나는 것을 좋아하지 않는다.
감정과부하,나는 하루 종일 감정에 대해 생각했다.
감정과부하,당신이 바보라면 감정을 밀어 넣으십시오.
감정과부하,"나는 울고있다, 아마도 내 감정 때문에."
감정과부하,"그것은 좋은 것처럼 보이지만, 그것은 완전히 감정적입니다."
감정과부하,감정 때문에 웃는 것이 이상했습니다.
감정과부하,"사람들은 모른다, 나는 정말로 느낀다."
감정과부하,"오늘날, 진정한 감정 때문에 아무것도 손에 들지 않습니다."
감정과부하,"나는 너무 민감하다, 나는 병원에 갈 것이다."
감정과부하,나는 고통을 겪고 아무 말도 하지 않는다.
감정과부하,어렵고 피곤한 이유가 없었다.
감정과부하,그것은 눈물의 날과 같았다.
감정과부하,집중하지 않고 어리석은
감정과부하,왜 그런지 모르겠지만 힘들다.
감정과부하,"내가 말했을 때, 내 마음은 텅 비어 있었다."
감정과부하,당신의 마음은 복잡하고 복잡합니다.
감정과부하,아무도 아무 말도 하지 않았지만 나는 바보였다.
감정과부하,하루 종일 기분이 좋지 않았다.
감정과부하,"혼자있을 때, 불행을 제거하십시오."
감정과부하,"그것은 일어나지 않지만, 나는 여전히 죽고있다."
감정과부하,나는 앉아서 지붕을 바라보는 시간을 보냈다.
감정과부하,나는 집안일을 하지 않았고 시간을 보냈다.
감정과부하,나는 심지어 샤워를 하지 않았다.
감정과부하,나는 내 친구에게 대답할 수 없었다.
감정과부하,오늘은 아무것도 하지 않고 침대에 누워있었습니다.
감정과부하,나는 바보였고 그냥 바보였다.
감정과부하,거울 속에서 이상하게 느껴졌다.
감정과부하,나는 하루 종일 창문 밖을 바라보았다.
감정과부하,나는 하루 종일 방에서 조용했다.
감정과부하,나는 휴대폰을 보면서 시간을 보냈다.
감정억제,"나는 말하지 않았다, 그러나 나는 여전히 느꼈다."
감정억제,"솔직히 말하자면, 나는 감정 때문에 지금 힘들다."
감정억제,나는 감정을 표현하는 방법을 모른다.
감정억제,나는 하루 종일 우울하고 우울하다고 느꼈다.
감정억제,"나는 너무 민감하다, 나는 병원에 갈 것이다."
감정억제,이렇게 오랫동안 그런 느낌을 느끼는 것은 처음이었습니다.
감정억제,감정 때문에 웃는 것이 이상했습니다.
감정억제,감정은 너무 힘들어서 일할 수 없습니다.
감정억제,"감정은 과장되고 있으며, 이제는 과장 된 것처럼 보입니다."
감정억제,"이러한 감정이 계속되면, 그들은 떨어질 것입니다."
감정억제,"그것은 일어나지 않지만, 나는 여전히 죽고있다."
감정억제,"내가 말했을 때, 내 마음은 텅 비어 있었다."
감정억제,집중하지 않고 어리석은
감정억제,왜 그런지 모르겠지만 힘들다.
감정억제,당신의 마음은 복잡하고 복잡합니다.
감정억제,어렵고 피곤한 이유가 없었다.
감정억제,아무도 아무 말도 하지 않았지만 나는 바보였다.
감정억제,그것은 눈물의 날과 같았다.
감정억제,"혼자있을 때, 불행을 제거하십시오."
감정억제,하루 종일 기분이 좋지 않았다.
감정억제,나는 내 친구에게 대답할 수 없었다.
감정억제,나는 심지어 샤워를 하지 않았다.
감정억제,나는 집안일을 하지 않았고 시간을 보냈다.
감정억제,나는 바보였고 그냥 바보였다.
감정억제,나는 앉아서 지붕을 바라보는 시간을 보냈다.
감정억제,거울 속에서 이상하게 느껴졌다.
감정억제,나는 하루 종일 방에서 조용했다.
감정억제,나는 하루 종일 창문 밖을 바라보았다.
감정억제,나는 휴대폰을 보면서 시간을 보냈다.
감정억제,오늘은 아무것도 하지 않고 침대에 누워있었습니다.
피하고 싶음,"무슨 일이 일어나든, 피하려는 욕망은 사라지지 않는다."
피하고 싶음,나는 내 인생 전체를 피하고 싶다.
피하고 싶음,나는 정말로 그것을 피하고 싶다고 느낀다.
피하고 싶음,그것은 피하기 어렵고 나는 아무것도 할 수 없습니다.
피하고 싶음,나는 하루 종일 실망하고 우울하다고 느꼈다.
피하고 싶음,나는 당신이 피하고 싶은 느낌을 표현하는 방법을 모른다.
피하고 싶음,"나는 내가 피하고 싶은 것을 극복하고 싶지만, 그것은 쉽지 않다."
피하고 싶음,요즘 병원에 가는 게 너무 죄송합니다.
피하고 싶음,"그것은 내가 피하고 싶었던 하루였고, 특별한 것은 없었다."
피하고 싶음,당신은 잠을 자고 일어나고 그것을 피하고 싶어합니다.
피하고 싶음,당신의 마음은 복잡하고 복잡합니다.
피하고 싶음,집중하지 않고 어리석은
피하고 싶음,하루 종일 기분이 좋지 않았다.
피하고 싶음,아무도 아무 말도 하지 않았지만 나는 바보였다.
피하고 싶음,"혼자있을 때, 불행을 제거하십시오."
피하고 싶음,그것은 눈물의 날과 같았다.
피하고 싶음,왜 그런지 모르겠지만 힘들다.
피하고 싶음,"내가 말했을 때, 내 마음은 텅 비어 있었다."
피하고 싶음,"그것은 일어나지 않지만, 나는 여전히 죽고있다."
피하고 싶음,어렵고 피곤한 이유가 없었다.
피하고 싶음,나는 심지어 샤워를 하지 않았다.
피하고 싶음,오늘은 아무것도 하지 않고 침대에 누워있었습니다.
피하고 싶음,나는 하루 종일 방에서 조용했다.
피하고 싶음,거울 속에서 이상하게 느껴졌다.
피하고 싶음,나는 앉아서 지붕을 바라보는 시간을 보냈다.
피하고 싶음,나는 바보였고 그냥 바보였다.
피하고 싶음,나는 하루 종일 창문 밖을 바라보았다.
피하고 싶음,나는 휴대폰을 보면서 시간을 보냈다.
피하고 싶음,나는 집안일을 하지 않았고 시간을 보냈다.
피하고 싶음,나는 내 친구에게 대답할 수 없었다.
민망함,나는 너무 부끄러워서 사람들을 만나는 것을 좋아하지 않는다.
민망함,나는 부끄러움의 감정을 표현하는 방법을 모른다.
민망함,"그것이 좋은 것처럼 보이더라도, 그것은 완전히 불쾌합니다."
민망함,"솔직히 말하자면, 나는 부끄러워하기 어렵다."
민망함,나는 고통을 겪고 아무 말도 하지 않는다.
민망함,"나는 겸손을 극복하고 싶지만, 그것은 쉽지 않다."
민망함,오랫동안 이런 분노를 느끼는 것은 처음이었습니다.
민망함,왜 그렇게 부끄러워하는지 모르겠다.
민망함,분노 때문에 음식을 먹지 않고 잠을 자지 않는다.
민망함,나는 너무 부끄러워서 아무것도 할 수 없다.
민망함,아무도 아무 말도 하지 않았지만 나는 바보였다.
민망함,당신의 마음은 복잡하고 복잡합니다.
민망함,왜 그런지 모르겠지만 힘들다.
민망함,집중하지 않고 어리석은
민망함,어렵고 피곤한 이유가 없었다.
민망함,"그것은 일어나지 않지만, 나는 여전히 죽고있다."
민망함,"혼자있을 때, 불행을 제거하십시오."
민망함,그것은 눈물의 날과 같았다.
민망함,"내가 말했을 때, 내 마음은 텅 비어 있었다."
민망함,하루 종일 기분이 좋지 않았다.
민망함,오늘은 아무것도 하지 않고 침대에 누워있었습니다.
민망함,나는 바보였고 그냥 바보였다.
민망함,나는 앉아서 지붕을 바라보는 시간을 보냈다.
민망함,거울 속에서 이상하게 느껴졌다.
민망함,나는 하루 종일 창문 밖을 바라보았다.
민망함,나는 하루 종일 방에서 조용했다.
민망함,나는 내 친구에게 대답할 수 없었다.
민망함,나는 심지어 샤워를 하지 않았다.
민망함,나는 집안일을 하지 않았고 시간을 보냈다.
민망함,나는 휴대폰을 보면서 시간을 보냈다.
배신감,"솔직히 말하자면, 나는 배신에 힘들다."
배신감,때때로 나는 배신 없이 살고 싶다고 생각한다.
배신감,"무슨 일이 일어나든, 배신은 사라지지 않는다."
배신감,그것은 계속 훈련되고 있습니다.
배신감,배신의 느낌을 어떻게 표현할지 모르겠다.
배신감,배신으로 인해 음식도 없고 잠도 없습니다.
배신감,나는 너무 혼란스러워서 사람들을 만나는 것을 좋아하지 않는다.
배신감,특징은 너무 힘들어서 저도 할 수 없습니다.
배신감,나의 배신은 전부 나에게 달려있다.
배신감,그것은 좋은 것처럼 보이지만 완전한 배신입니다.
배신감,아무도 아무 말도 하지 않았지만 나는 바보였다.
배신감,집중하지 않고 어리석은
배신감,"혼자있을 때, 불행을 제거하십시오."
배신감,하루 종일 기분이 좋지 않았다.
배신감,왜 그런지 모르겠지만 힘들다.
